CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	WEIGHT	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_1-PLANE_2-OBJECT_1-REDSHIFT
21.387161	20.474705	19.957466	1.0	20.66252	20.273424	20.141064	0.5314774	1.3752958
20.983458	20.098858	19.549402	1.0	18.707014	18.19102	17.978392	0.6906842	1.4887805
20.623648	20.100891	20.334667	1.0	22.732622	20.992466	19.958422	0.4884204	1.3010435
21.407648	20.751457	20.409168	1.0	22.955471	21.736977	20.963951	0.46517158	1.5032917
20.595207	20.11785	19.92546	1.0	23.04869	21.309814	18.78434	0.57405275	1.3609104
21.696306	20.6834	20.160374	1.0	20.3551	19.240498	18.642908	0.72937244	1.4108447
21.838764	21.405678	21.212217	1.0	22.481026	21.08745	20.08699	0.56135494	1.3736295
21.488039	20.892876	20.529827	1.0	20.82611	18.921932	17.834164	0.43073505	1.3218447
21.683989	21.090416	20.783619	1.0	19.203384	18.192965	17.63511	0.5596013	1.6007448
21.51547	21.180677	21.132225	1.0	21.462944	20.177916	19.347475	0.3834958	1.2706939
19.386654	19.050066	19.25964	1.0	24.149845	22.590874	20.909267	0.39125085	1.3498635
21.067436	20.673067	20.514494	1.0	21.913908	20.433346	19.181435	0.40665585	1.5951443
20.496014	19.318686	18.686077	1.0	22.303844	21.198685	20.07521	0.69057727	1.6905757
21.881231	20.788763	20.167742	1.0	21.55788	20.352093	19.718033	0.44792175	1.4108171
19.960934	18.791021	17.93747	1.0	23.715895	22.339245	20.492151	0.6566621	1.5142156
18.558857	18.024199	17.832085	1.0	21.767937	20.288357	18.741432	0.4358725	1.5060426
21.821978	21.46254	21.393354	1.0	20.037619	18.730024	18.097544	0.3248958	1.9293052
21.037722	20.450418	20.104494	1.0	20.074062	18.804667	18.122702	0.6499869	1.2926146
21.44379	20.878729	20.631443	1.0	21.954277	20.548344	19.431513	0.5064297	1.3540896
21.682524	21.03016	20.685074	1.0	23.590506	21.808977	20.537498	0.6011128	1.3475001
21.795212	21.214014	20.906221	1.0	23.742405	22.186832	20.948433	0.729784	1.2935312
21.577309	20.341908	19.563763	1.0	22.040913	20.853601	19.948067	0.6018557	1.2728807
21.608744	21.11982	20.944014	1.0	22.360321	21.137949	20.235712	0.5740493	1.8509701
21.777025	21.280733	20.999454	1.0	22.352613	20.922342	19.510944	0.2621937	1.3535392
21.487843	20.963434	20.773514	1.0	19.793873	19.13146	18.787033	0.7430206	1.632352
21.247252	20.881866	20.795015	1.0	23.549381	21.909767	19.594578	0.58435035	1.6526695
21.403185	20.330156	19.740347	1.0	24.117432	22.181835	20.57999	0.71199906	1.39564
21.788897	21.273449	21.037664	1.0	24.093393	22.463844	20.689026	0.40733662	1.3881062
21.424416	20.948845	20.725267	1.0	24.466526	22.732046	20.914667	0.5325543	1.7323303
21.462471	20.774012	20.395685	1.0	22.691599	21.602453	20.7846	0.623886	1.2969494
21.74933	20.793196	20.30224	1.0	22.837437	21.734663	20.573174	0.7013352	1.5166396
21.94909	21.031267	20.522886	1.0	18.93638	18.216192	17.775639	0.20318128	1.428259
21.611404	20.904871	20.609001	1.0	24.294151	22.415089	20.82404	0.7220468	1.2802718
19.478838	18.922594	18.70908	1.0	23.31328	21.90363	20.740816	0.5878718	1.6102947
21.040651	19.499258	18.312128	1.0	21.522255	20.207752	19.45683	0.6317247	1.3299193
20.53215	20.133675	19.94742	1.0	23.73857	22.022104	20.88263	0.56174654	1.2897271
20.909286	20.443396	20.283237	1.0	24.525793	22.983328	20.941433	0.6151933	1.5401278
21.480824	20.27191	19.611315	1.0	23.665617	21.689213	20.036795	0.7289591	1.3205904
21.48709	19.985746	18.006618	1.0	22.397972	20.88215	19.572533	0.19797122	1.3386298
21.635836	21.105404	20.842272	1.0	23.604788	21.811415	20.406088	0.6261979	1.2879138
21.906363	21.231781	20.949902	1.0	20.772161	19.164177	17.857151	0.34426972	1.3443305
20.85378	20.149084	19.847773	1.0	24.56525	22.672207	20.866013	0.6530355	1.3307076
20.737616	19.755114	19.25767	1.0	23.449324	21.66369	20.320572	0.6044131	1.5545247
21.348528	21.082314	20.740295	1.0	22.659275	21.48978	20.695097	0.5256602	1.3868233
19.45699	18.699915	18.298204	1.0	23.4648	21.986946	20.08184	0.38836113	1.3119557
20.951471	20.668423	20.621168	1.0	23.387213	21.807592	20.440052	0.6657514	1.3503488
21.845333	20.841187	20.238554	1.0	21.531965	20.940125	20.48295	0.69994	1.478098
20.931152	20.55952	20.378002	1.0	22.774141	20.96572	19.528797	0.62302166	1.6474694
21.016727	20.629896	20.482096	1.0	23.497417	21.897812	20.7906	0.55607957	1.7125399
21.20109	20.663471	20.407629	1.0	21.105726	19.749407	18.883135	0.49596295	1.3625088
21.727238	21.186876	20.936735	1.0	22.065552	20.527092	18.766325	0.43073273	1.4484507
21.6527	20.71243	20.263077	1.0	20.826265	19.387644	17.739552	0.68674403	1.2909333
21.865837	20.986862	20.51995	1.0	23.05264	21.53433	19.545828	0.33977404	1.3182592
21.581192	21.109451	20.849655	1.0	20.80065	19.817514	19.262293	0.28497577	1.4429224
21.00539	20.568005	20.364834	1.0	23.696375	22.272158	20.66676	0.7252013	1.869969
20.595207	20.11785	19.92546	1.0	22.256348	21.55571	20.9532	0.69017226	1.3609104
21.783709	21.305346	21.140501	1.0	22.842325	21.54557	20.632015	0.5075219	1.4682815
19.88672	19.480734	19.323338	1.0	21.847004	20.35926	18.402655	0.22167908	1.3901161
20.85926	19.847876	19.2906	1.0	23.153288	21.79933	20.426424	0.73174286	1.4570951
20.199501	19.866743	19.765738	1.0	24.395308	22.314587	20.689554	0.71780616	1.347499
21.131147	20.368755	19.888052	1.0	20.69113	19.968153	19.617077	0.3411468	1.2829766
21.88693	21.392094	21.077547	1.0	22.340359	21.327808	20.729893	0.37481013	1.7274194
21.766861	20.557573	19.905933	1.0	23.416864	22.086618	20.14124	0.5518814	1.2782329
20.458355	20.329815	20.244175	1.0	22.700998	20.972662	19.606045	0.6138876	1.7267891
21.81385	20.519493	19.737484	1.0	23.193348	21.543083	20.25292	0.61762965	1.3637612
21.617382	21.236639	21.056345	1.0	24.276081	22.819765	20.29961	0.7318187	1.5498884
21.446112	21.076012	20.963715	1.0	22.794312	21.40053	19.74793	0.27560553	1.7266353
21.662786	20.744017	20.209236	1.0	23.009312	21.228823	20.13711	0.52052724	1.5256072
21.553432	20.091524	18.41511	1.0	21.756895	20.908438	20.530838	0.39501956	1.4809463
20.921606	20.243063	19.943357	1.0	22.967012	20.983196	19.441198	0.64662254	1.6595018
21.48842	22.16282	19.784216	1.0	22.578863	21.656166	20.743958	0.68422586	1.4392061
21.362238	20.123055	19.406284	1.0	22.93004	21.612133	20.730406	0.53798825	1.3196687
21.482834	21.134842	21.037842	1.0	24.443874	22.805386	20.358442	0.62654597	1.995255
21.746098	20.909845	20.910437	1.0	21.84888	20.366491	19.070621	0.5855729	1.5033306
21.075838	19.9287	19.305857	1.0	24.81067	23.170341	20.827328	0.58662206	1.3548223
21.475332	20.807062	20.514301	1.0	23.206287	21.817873	20.671555	0.6048977	1.8249239
21.357018	20.484478	20.02363	1.0	22.815866	21.69387	20.721334	0.6685061	1.2826995
20.335175	19.848923	19.624996	1.0	22.508028	20.580633	19.438854	0.48645303	1.3783092
21.629965	21.36765	21.367664	1.0	23.426905	21.502079	19.904102	0.69966227	1.9113548
21.57746	20.987583	20.636791	1.0	22.724756	21.74164	20.649994	0.736234	1.5773882
21.660452	20.461857	19.786139	1.0	23.822372	22.308237	20.118042	0.6147107	1.5997052
21.751183	21.455112	21.348703	1.0	23.440418	21.921173	20.570648	0.67464894	1.9850506
21.927061	20.808298	20.20882	1.0	22.498661	20.775019	19.52301	0.5617684	1.3661816
21.872845	20.351578	18.903551	1.0	21.737	20.906115	20.384611	0.5463869	1.2901479
21.947842	21.014921	20.527441	1.0	22.95942	21.49125	20.348314	0.523863	1.3245994
21.418041	20.329218	19.74596	1.0	18.242857	17.974972	17.929306	0.7112052	1.3170501
20.00797	18.640072	17.746134	1.0	20.231789	19.426414	18.798584	0.17386216	1.2830694
20.588133	20.450905	20.458809	1.0	23.526772	21.665926	20.067448	0.7344413	1.838978
21.88573	21.408836	21.31686	1.0	21.178501	19.990223	19.218729	0.35987055	1.3603746
21.95551	21.425371	21.374388	1.0	23.41612	21.702406	20.24282	0.6318561	1.5123456
19.6202	20.5336	19.654905	1.0	21.237263	20.646877	20.227533	0.22279392	1.3122259
21.89631	21.23089	20.86044	1.0	23.43505	21.98604	20.600672	0.67999405	1.7528408
19.824272	19.479198	19.34925	1.0	18.951775	18.484266	18.257391	0.36315534	1.2985531
21.475332	20.807062	20.514301	1.0	24.108469	22.254578	20.750883	0.7144666	1.8249239
21.879408	21.353409	21.185816	1.0	21.916697	20.728342	19.881763	0.4945967	1.3258623
21.997555	21.594677	21.503351	1.0	23.46764	22.146994	20.839052	0.74027354	1.4142869
21.230791	20.405869	20.01479	1.0	22.825333	21.58751	20.916563	0.6333902	1.3100554
21.127972	19.73879	18.80149	1.0	23.32066	21.768835	20.903702	0.4272217	1.5286622
19.819088	18.917978	18.489407	1.0	23.459003	21.93772	20.432041	0.7245251	1.2872831
20.8555	19.43816	17.943209	1.0	23.045767	21.41158	20.408064	0.42639863	1.5465181
21.809155	20.257114	18.474613	1.0	22.508001	20.968037	18.623056	0.30505255	1.3290904
20.967356	19.559675	18.621315	1.0	21.839989	20.763124	20.21433	0.4416363	1.9747041
21.303865	20.767979	20.515604	1.0	21.322607	20.660717	20.092966	0.2332091	1.5385226
21.599394	20.758812	20.324709	1.0	23.370766	21.873487	20.55856	0.65356964	1.394256
21.385399	20.622131	20.236658	1.0	23.079653	21.865824	20.94469	0.62089705	1.705127
21.284895	20.493267	20.044691	1.0	23.398634	21.800993	20.642424	0.54225206	1.280603
21.836472	20.817692	20.29205	1.0	23.358747	21.930145	20.701273	0.54078245	1.5012186
21.984484	21.544706	21.421663	1.0	22.714474	21.328106	20.40241	0.69404393	1.4884084
21.536337	20.46146	19.919174	1.0	23.613476	21.877932	20.65889	0.59815776	1.4340223
21.408304	20.974152	20.674488	1.0	18.68696	18.147566	17.931784	0.62312526	1.5953041
21.8404	20.718359	20.146141	1.0	23.906889	22.563204	20.824356	0.5648694	1.521096
21.403078	20.536716	20.052958	1.0	23.996132	22.460604	20.369627	0.5806661	1.3800709
20.607464	19.296225	18.555714	1.0	22.529245	21.450228	20.593693	0.6245158	1.3480039
20.867182	20.11687	19.719555	1.0	24.075834	22.361492	20.184162	0.6972427	1.6606582
20.960196	20.321178	20.02273	1.0	22.397972	20.88215	19.572533	0.19797122	1.311383
20.654188	20.163372	19.962902	1.0	21.564177	20.666115	20.24074	0.40726396	1.7314345
20.938202	19.965075	19.47441	1.0	22.366232	21.38072	20.677526	0.60013527	1.602325
21.199078	20.542953	20.213627	1.0	22.54827	20.84517	19.793865	0.38918608	1.4203695
21.748411	20.872725	20.449924	1.0	22.420935	21.257803	20.392366	0.5676442	1.3190547
21.617382	21.236639	21.056345	1.0	21.862381	20.01508	18.985485	0.46355388	1.5498884
21.151049	19.713415	18.659418	1.0	23.845343	22.461277	20.279995	0.6382214	1.493758
21.888103	21.032274	20.554081	1.0	24.121386	21.776533	20.227331	0.60074705	1.5769925
18.807758	18.374966	18.477554	1.0	23.558796	22.035717	20.350885	0.3938556	1.3514758
21.921673	20.87795	20.380962	1.0	24.356133	22.823792	20.514927	0.66612124	1.4423053
20.623648	20.100891	20.334667	1.0	22.223402	20.719723	19.592278	0.43427587	1.3010435
20.617275	19.882042	19.512653	1.0	22.884993	21.324717	19.901754	0.6919793	1.3570591
21.04468	20.741549	20.6885	1.0	23.122608	21.653198	19.613895	0.14366214	1.3269058
20.126772	19.595846	19.361002	1.0	21.2506	19.744783	18.223997	0.7042106	1.735615
21.562014	20.433363	19.820492	1.0	24.22267	22.538052	20.985703	0.49923763	1.3352233
21.8064	20.78864	20.201109	1.0	23.67769	21.966602	20.883524	0.5315794	1.3501985
19.069462	18.42038	18.210047	1.0	22.66557	21.561476	20.590647	0.662533	1.4078879
21.879408	21.353409	21.185816	1.0	22.8154	21.27563	20.170233	0.53701967	1.3258623
21.649248	21.185665	20.838503	1.0	23.878586	22.388765	20.200968	0.7298406	1.6412796
21.720974	20.987001	20.624914	1.0	23.387333	22.208954	20.932148	0.7045852	1.9137508
20.40854	19.05273	18.244905	1.0	23.615305	21.793722	20.627573	0.5259473	1.2885213
21.488178	21.055058	20.876545	1.0	22.334599	20.927467	19.603848	0.40846464	1.2715349
20.407473	19.706825	19.365503	1.0	23.019129	21.85829	20.93371	0.6056776	1.2948014
21.819008	20.855768	20.315275	1.0	23.225084	21.776033	20.856722	0.46122304	1.6027783
19.810785	19.15062	18.8616	1.0	22.090033	21.302732	20.832127	0.37379873	1.3733346
21.794512	21.307306	21.180439	1.0	24.354525	22.791193	20.98489	0.66746014	1.6760012
21.431835	20.297031	19.641226	1.0	22.694458	21.032654	20.120447	0.47797784	1.3674016
21.515387	20.895508	20.693506	1.0	24.072336	22.407146	20.879316	0.66613525	1.3760713
21.029072	19.524347	18.464128	1.0	24.335121	22.904196	20.476522	0.73497033	1.3375845
21.558176	20.964632	20.695227	1.0	23.679874	22.146624	20.046125	0.33302996	1.6185664
20.960196	20.321178	20.02273	1.0	23.386091	21.868979	20.38416	0.59535366	1.311383
20.971153	20.230824	19.856827	1.0	23.742613	22.155293	19.827255	0.55117184	1.2931496
20.407473	19.706825	19.365503	1.0	21.544603	20.637033	20.520817	0.5267534	1.2948014
21.810331	21.56366	21.501698	1.0	24.051046	22.117802	20.658611	0.657167	1.6849387
20.541662	20.020838	19.993471	1.0	19.18925	18.272533	17.82757	0.5682724	1.3163012
20.460098	19.480213	18.926815	1.0	19.018188	18.395172	18.13069	0.21852379	1.3305739
21.739012	21.333889	21.282764	1.0	23.759583	21.912132	20.538836	0.6345243	1.8791192
20.199501	19.866743	19.765738	1.0	23.368559	21.68999	20.158216	0.44212717	1.347499
20.963623	20.464718	20.304474	1.0	24.024248	22.443846	20.852068	0.7491693	1.8326113
19.445053	18.37668	17.808151	1.0	21.31451	20.054909	19.317266	0.29512578	1.5950006
21.49522	20.71343	20.34105	1.0	23.36787	21.806456	19.873985	0.5072954	1.4872735
21.2266	20.632145	20.174984	1.0	20.657585	19.173979	18.17064	0.6691272	1.6581181
21.222937	20.019245	19.386421	1.0	23.860716	22.429672	20.8924	0.48230016	1.7848814
21.357018	20.484478	20.02363	1.0	22.683374	21.082169	20.192118	0.39555925	1.2826995
21.38828	20.589945	20.228804	1.0	21.47062	19.66292	18.514288	0.4965393	1.4330393
21.585798	21.293108	21.14489	1.0	23.360577	21.896933	20.799002	0.55064183	1.3556223
21.910147	20.723497	20.018593	1.0	22.072617	20.645555	19.511421	0.59758276	1.3264775
20.365725	19.993143	19.945286	1.0	23.707203	22.25098	20.717289	0.4486896	1.4758327
20.217783	18.69473	17.725937	1.0	21.946232	20.67055	19.760645	0.3762018	1.4568237
21.885195	21.579056	21.519695	1.0	22.767456	21.35703	20.4395	0.43186018	1.466793
18.618961	17.948208	17.598085	1.0	22.46787	20.651018	19.484303	0.5571499	1.4167187
21.924925	21.180666	20.78266	1.0	20.338182	20.139437	20.147938	0.20894134	1.4269558
21.983706	21.215616	20.805584	1.0	22.587637	21.25791	20.234573	0.515821	1.4968312
21.586143	21.149618	20.892872	1.0	23.790318	22.050621	20.823614	0.60317063	1.2773969
21.881287	21.152508	21.532438	1.0	23.394066	21.615665	20.05957	0.73967576	1.2758542
21.468203	21.15246	21.099403	1.0	22.895054	21.400969	20.390902	0.7263677	1.3882622
20.687166	20.06314	19.72333	1.0	22.134842	20.751276	19.559052	0.6381638	1.2752243
21.828259	20.957872	20.515802	1.0	20.599106	20.284647	20.208487	0.549637	1.3141892
21.4161	20.86156	20.540014	1.0	20.591137	19.24037	18.37592	0.35132122	1.4542083
20.710468	20.17861	19.958954	1.0	24.250088	22.631948	20.714458	0.55127406	1.5463964
21.55158	20.95375	20.67473	1.0	21.999586	20.304918	18.274689	0.581032	1.3127068
20.521896	19.945007	19.685154	1.0	23.971472	22.304388	20.70584	0.73918855	1.806673
21.699142	21.014206	20.63398	1.0	23.020603	21.64107	20.223316	0.6894522	1.3977054
21.872845	20.351578	18.903551	1.0	23.493439	21.78155	20.572338	0.56119764	1.2901479
19.097958	18.687574	18.543924	1.0	21.59708	20.691263	20.135439	0.41197094	1.3315057
21.067944	20.789188	20.713942	1.0	21.53057	20.755817	20.224072	0.6205283	1.552021
21.216618	20.846157	20.774061	1.0	22.635525	21.653685	20.54198	0.7393744	1.7330508
21.238209	20.571362	20.22509	1.0	23.442886	22.035675	20.849056	0.62108254	1.3566648
21.85281	20.77222	20.155565	1.0	23.17222	21.700937	20.6592	0.7460516	1.574335
21.8404	20.718359	20.146141	1.0	24.353666	22.786533	20.91951	0.5863366	1.521096
21.238209	20.571362	20.22509	1.0	23.436886	21.990273	20.789997	0.749364	1.3566648
21.477987	21.150547	21.038685	1.0	24.051773	22.388243	20.01827	0.5613056	1.4223379
21.939924	20.82497	20.25113	1.0	20.660471	20.172281	19.984484	0.52879006	1.3873676
21.258865	20.543928	20.200596	1.0	22.38881	20.740871	18.47213	0.35113177	1.597
21.865837	20.986862	20.51995	1.0	23.871885	22.381504	20.44816	0.5861441	1.3182592
21.61969	20.947456	20.561092	1.0	21.161825	19.858318	19.007183	0.3885933	1.6018933
21.971506	21.985897	22.264704	1.0	22.421833	21.247435	20.428648	0.4122246	1.3655703
19.179657	18.980877	18.692776	1.0	23.51608	22.032335	20.971008	0.59823	1.6292933
19.999578	19.626953	19.485746	1.0	23.5878	22.171167	20.685452	0.6398971	1.29325
21.053375	20.56023	20.004698	1.0	23.85995	22.154795	20.511934	0.46666402	1.2948198
21.683058	21.237848	21.023872	1.0	21.953661	20.106728	18.96899	0.49787202	1.4601003
21.329494	19.932524	19.057203	1.0	22.334116	21.359144	20.681591	0.30634454	1.7822827
21.959007	20.785477	20.147556	1.0	19.141523	18.798616	18.69746	0.53317195	1.3343046
20.419579	20.120539	20.06259	1.0	23.173475	21.624228	20.807735	0.37422463	1.8239499
21.238209	20.571362	20.22509	1.0	21.983948	21.183483	20.834723	0.5237931	1.3566648
21.141506	20.456284	20.138151	1.0	22.825357	21.226707	19.253565	0.3934192	1.4727336
20.540339	19.484121	18.916235	1.0	23.180601	21.693558	20.747547	0.6268301	1.6676819
21.666391	20.765766	20.333864	1.0	20.186754	19.72808	19.649994	0.7398153	1.3272768
21.20109	20.663471	20.407629	1.0	22.961176	21.66245	20.805058	0.6183579	1.3625088
19.711061	19.130299	18.84026	1.0	23.588644	21.684383	20.178411	0.6828108	1.322686
20.787134	19.4099	18.503237	1.0	23.24422	21.882233	20.808735	0.5678568	1.36963
20.217783	18.69473	17.725937	1.0	22.224142	20.440142	19.303062	0.49649957	1.4568237
21.728872	20.174381	18.034615	1.0	19.447948	18.57618	18.150343	0.28621447	1.3953587
21.505112	25.492012	27.069841	1.0	22.23948	20.655483	19.807535	0.34529108	1.4150479
21.654238	21.399075	21.228262	1.0	23.444477	22.193213	20.79648	0.6899806	1.5526347
21.626831	20.484457	19.855333	1.0	22.329477	21.335876	20.72729	0.48852664	1.6273063
20.49711	20.01048	19.80176	1.0	23.219501	21.379679	19.96451	0.63413316	1.4728265
21.865837	20.986862	20.51995	1.0	23.466898	21.616005	20.203505	0.6659397	1.3182592
21.577024	21.33012	21.312958	1.0	21.833416	21.04185	20.577612	0.35297015	1.3313184
21.8768	21.433283	21.32549	1.0	22.23679	20.80627	20.050985	0.30381572	1.2949334
19.602781	18.676487	18.210938	1.0	23.658314	21.93617	20.566034	0.55362844	1.302793
21.613613	21.275736	21.157171	1.0	21.107868	20.443459	20.02627	0.7267985	1.6984646
20.137228	19.144642	18.664862	1.0	19.024082	18.208628	17.703453	0.17898387	1.503412
21.719774	20.343351	19.269	1.0	22.085707	21.262676	20.874168	0.55618316	1.6128126
20.488663	19.017479	17.633982	1.0	21.5411	20.495342	19.786373	0.5682983	1.2849482
20.851828	20.237858	20.000057	1.0	22.599842	21.40522	20.751827	0.5285342	1.2917305
20.085222	18.618755	17.605907	1.0	24.485573	22.473158	20.738977	0.74386746	1.3208989
21.273546	19.74511	18.322826	1.0	20.802347	19.10329	17.800724	0.5882773	1.35565
20.939749	20.117695	19.765768	1.0	23.936146	22.302456	20.89381	0.6911898	1.4918108
21.342165	20.709602	20.475294	1.0	22.427858	21.30502	20.701342	0.32122004	1.276113
20.101639	19.202524	18.778513	1.0	22.354614	21.290365	20.55098	0.550741	1.3000284
21.28904	20.801846	20.647736	1.0	22.229734	20.76639	18.841127	0.34909162	1.6280339
21.016619	20.67831	20.184496	1.0	23.031788	21.907269	20.763847	0.7136397	1.9001042
21.881231	20.788763	20.167742	1.0	23.966608	22.389633	20.424309	0.44638616	1.4108171
21.277803	20.402971	20.002409	1.0	20.230515	19.532162	19.18035	0.65612847	1.4723891
21.523153	20.799099	20.53434	1.0	22.780684	21.398031	20.105982	0.6851073	1.3303112
21.530748	20.63507	20.137007	1.0	23.697388	22.26075	20.65555	0.68606704	1.3471797
20.896063	20.155989	19.822538	1.0	23.793196	22.407587	20.915936	0.7426453	1.2985088
21.402906	21.070946	20.969416	1.0	23.327915	21.935024	19.841986	0.413175	1.2856644
21.048067	20.288492	19.842398	1.0	22.703253	21.637287	20.81651	0.54323626	1.6075168
20.364622	19.867254	19.631687	1.0	22.502274	21.219305	20.01209	0.6369218	1.3447978
21.786121	21.375858	21.2601	1.0	22.944036	21.676985	20.391245	0.5942145	1.3547591
21.550983	20.817217	20.46217	1.0	21.135845	19.714182	18.700214	0.6696678	1.4334902
21.342165	20.709602	20.475294	1.0	23.059511	22.061094	20.975492	0.7467734	1.276113
20.722984	20.328508	20.225601	1.0	19.751085	19.140491	18.830847	0.22683261	1.3427355
20.00797	18.640072	17.746134	1.0	22.911875	21.851131	20.91241	0.62094045	1.2830694
20.369991	20.33382	20.396164	1.0	22.078718	20.254421	19.234268	0.41618675	1.7254497
21.900026	21.24273	20.923409	1.0	22.567781	20.763214	19.622395	0.53544736	1.364167
21.709417	20.07199	18.886913	1.0	22.982052	21.479332	19.671158	0.42272723	1.3823882
21.418415	20.573595	20.190744	1.0	23.740265	22.220516	19.829863	0.5080432	1.5596701
21.568813	20.759037	20.27112	1.0	22.268375	20.968111	20.102196	0.40174785	1.4699336
21.702354	20.966133	20.572784	1.0	19.768364	19.09438	18.708134	0.25863007	1.3450058
21.359951	20.747229	20.455692	1.0	24.33937	22.510809	19.625887	0.6578022	1.3544791
21.920618	21.572897	21.496494	1.0	23.07018	21.55244	20.068764	0.7361612	1.3456098
21.267925	20.863518	20.708326	1.0	21.695063	20.192865	18.759481	0.5049386	1.5029446
20.908724	20.248058	19.969519	1.0	20.613615	20.442873	20.458725	0.6069999	1.4093525
21.359951	20.747229	20.455692	1.0	22.542597	21.538683	20.923449	0.5120743	1.3544791
20.755709	19.315107	17.87655	1.0	23.962929	22.370783	19.40688	0.57652795	1.8418274
21.48391	21.05872	20.936106	1.0	22.967262	21.41988	20.194668	0.7103422	1.6735957
21.879408	21.353409	21.185816	1.0	22.784595	21.623322	20.73889	0.67621565	1.3258623
21.22924	21.044624	21.092472	1.0	20.397518	19.147398	18.43157	0.41226318	1.4197253
